285 972 427 2
286 969 430 1
287 965 433 2
288 961 435 3
289 958 438 4
290 954 441 4
291 950 444 1
292 946 447 0
293 941 449 3
294 937 452 5
295 933 455 1
296 928 458 1
297 924 460 1
298 919 463 7
299 914 466 5
300 909 468 3
301 904 471 4
302 899 474 4
303 894 476 1
304 889 479 2
305 884 482 6
306 879 484 1
307 873 487 2
308 868 489 4
309 862 492 1
310 857 494 1
311 851 497 4
312 845 499 3
313 839 502 4
314 833 504 1
315 827 507 2
316 822 509 2
317 815 512 0
318 809 514 2
319 803 516 3
320 797 519 4
321 791 521 1
322 784 523 3
323 778 526 4
324 772 528 2
325 765 530 1
326 759 532 1
327 752 535 3
328 746 537 4
329 739 539 7
330 733 541 0
331 726 543 0
332 719 545 1
333 713 547 2
334 706 550 2
335 699 552 7
336 692 554 1
337 686 556 2
338 679 558 7
339 672 560 1
340 665 562 1
341 658 564 2
342 652 565 3
343 645 567 2
344 638 569 1
345 631 571 0
346 624 573 3
347 617 575 4
348 610 577 2
349 604 578 2
350 597 580 4
351 590 582 6
352 583 584 4
353 576 585 4
354 569 587 5
355 562 589 5
356 556 590 1
357 549 592 2
358 542 593 3
359 535 595 6
360 529 597 3
361 522 598 2
362 515 600 5
363 509 601 0
364 502 603 0
365 495 604 7
366 489 605 1
367 482 607 6
368 476 608 1
369 469 610 1
370 463 611 5
371 456 612 0
372 450 614 4
373 444 615 2
374 437 616 0
375 431 618 5
376 425 619 4
377 418 620 0
378 412 621 6
379 406 622 4
380 400 624 3
381 394 625 2
382 388 626 5
383 382 627 0
384 376 628 3
385 370 629 3
386 365 630 4
387 359 631 3
388 353 632 1
389 347 633 2
390 342 634 4
391 336 635 4
392 331 636 3
393 325 637 5
394 320 638 2
395 314 639 3
396 309 640 3
397 304 641 5
398 299 642 2
399 293 643 3
400 288 644 6
401 283 644 6
402 278 645 6
403 273 646 2
404 268 647 2
405 264 648 0
406 259 648 0
407 254 649 4
408 249 650 5
409 245 651 2
410 240 651 2
411 236 652 1
412 231 653 0
413 227 653 0
414 223 654 2
415 218 655 5
416 214 655 5
417 210 656 7
418 206 657 5
419 202 657 5
420 198 658 3
421 194 658 3
422 190 659 1
423 186 659 1
424 182 660 3
425 179 660 3
426 175 661 4
427 171 661 4
428 168 662 1
429 164 662 1
430 161 663 2
431 157 663 2
432 154 664 0
433 151 664 0
434 148 665 2
435 144 665 2
436 141 666 2
437 138 666 2
438 135 666 2
439 132 667 1
440 129 667 1
441 126 668 2
442 123 668 2
443 121 668 2
444 118 669 3
445 115 669 3
446 113 669 3
447 110 670 4
448 107 670 4
449 105 670 4
450 102 671 0
451 100 671 0
452 98 671 0
453 95 671 0
454 93 672 1
455 91 672 1
456 89 672 1
457 86 672 1
458 84 673 1
459 82 673 1
460 80 673 1
461 78 673 1
462 76 674 4
463 74 674 4
464 73 674 4
465 71 674 4
466 69 675 1
467 67 675 1
468 65 675 1
469 64 675 1
470 62 675 1
471 60 675 1
472 59 676 2
473 57 676 2
474 56 676 2
475 54 676 2
476 53 676 2
477 51 676 2
478 50 677 5
479 49 677 5
480 47 677 5
481 46 677 5
482 45 677 5
483 44 677 5
484 42 677 5
485 41 678 3
486 40 678 3
487 39 678 3
488 38 678 3
489 37 678 3
490 36 678 3
491 35 678 3
492 34 678 3
493 33 678 3
494 32 678 3
495 31 679 3
496 30 679 3
497 29 679 3
498 28 679 3
499 27 679 3
500 27 679 3
501 26 679 3
502 25 679 3
503 24 679 3
504 23 679 3
505 23 679 3
506 22 679 3
507 21 679 3
508 21 680 1
509 20 680 1
510 19 680 1
511 19 680 1
512 18 680 1
513 18 680 1
514 17 680 1
515 17 680 1
516 16 680 1
517 16 680 1
518 15 680 1
519 15 680 1
520 14 680 1
521 14 680 1
522 13 680 1
523 13 680 1
524 12 680 1
525 12 680 1
526 11 680 1
527 11 680 1
528 11 680 1
529 10 680 1
530 10 681 2
531 10 681 2
532 9 681 2
533 9 681 2
534 9 681 2
535 8 681 2
536 8 681 2
537 8 681 2
538 7 681 2
539 7 681 2
540 7 681 2
541 7 681 2
542 6 681 2
543 6 681 2
544 6 681 2
545 6 681 2
546 6 681 2
547 5 681 2
548 5 681 2
549 5 681 2
550 5 681 2
551 5 681 2
552 4 681 2
553 4 681 2
554 4 681 2
555 4 681 2
556 4 681 2
557 4 681 2
558 3 681 2
559 3 681 2
560 3 681 2
561 3 681 2
562 3 681 2
563 3 681 2
564 3 681 2
565 3 681 2
566 2 681 2
567 2 681 2
568 2 681 2
569 2 681 2
570 2 681 2
571 2 681 2
572 2 681 2
573 2 681 2
574 2 681 2
575 2 681 2
576 1 681 2
577 1 681 2
578 1 681 2
579 1 681 2
580 1 681 2
581 1 681 2
582 1 681 2
583 1 681 2
584 1 681 2
585 1 681 2
586 1 681 2
587 1 681 2
588 1 681 2
589 1 681 2
590 1 681 2
591 1 681 2
592 1 681 2
593 1 681 2
594 0 681 2
595 0 681 2
596 0 681 2
597 0 681 2
598 0 681 2
599 0 681 2
600 0 681 2
601 0 681 2
602 0 681 2
603 0 681 2
604 0 681 2
605 0 681 2
606 0 681 2
607 0 681 2
608 0 681 2
609 0 681 2
610 0 681 2
611 0 681 2
612 0 681 2
613 0 681 2
614 0 681 2
615 0 681 2
616 0 681 2
617 0 681 2
618 0 681 2
619 0 681 2
620 0 681 2
621 0 681 2
622 0 681 2
623 0 681 2
624 0 681 2
625 0 681 2
626 0 681 2
627 0 681 2
628 0 681 2
629 0 681 2
630 0 681 2
631 0 681 2
632 0 681 2
633 0 681 2
634 0 681 2
635 0 681 2
636 0 681 2
637 0 681 2
638 0 681 2
639 0 681 2
640 0 681 2
641 0 681 2
642 0 681 2
643 0 681 2
644 0 681 2
645 0 681 2
646 0 681 2
647 0 681 2
648 0 681 2
649 0 681 2
650 0 681 2
651 0 681 2
652 0 681 2
653 0 681 2
654 0 681 2
655 0 681 2
656 0 681 2
657 0 681 2
658 0 681 2
659 0 681 2
660 0 681 2
661 0 681 2
662 0 681 2
663 0 681 2
664 0 681 2
665 0 681 2
666 0 681 2
667 0 681 2
668 0 681 2
669 0 681 2
670 0 681 2
671 0 681 2
672 0 681 2
673 0 681 2
674 0 681 2
675 0 681 2
676 0 681 2
677 0 681 2
678 0 681 2
679 0 681 2
680 0 681 2
681 0 681 2
682 0 681 2
683 0 681 2
684 0 681 2
685 0 681 2
686 0 681 2
687 0 681 2
688 0 681 2
689 0 681 2
690 0 681 2
691 0 681 2
692 0 681 2
693 0 681 2
694 0 681 2
695 0 681 2
696 0 681 2
697 0 681 2
698 0 681 2
699 0 681 2
700 0 681 2
701 0 681 2
702 0 681 2
703 0 681 2
704 0 681 2
705 0 681 2
706 0 681 2
707 0 681 2
708 0 681 2
709 0 681 2
710 0 681 2
711 0 681 2
712 0 681 2
713 0 681 2
714 0 681 2
715 0 681 2
716 0 681 2
717 0 681 2
718 0 681 2
719 0 681 2
720 0 681 2
721 0 681 2
722 0 681 2
723 0 681 2
724 0 681 2
725 0 681 2
726 0 681 2
727 0 681 2
728 0 681 2
729 0 681 2
730 0 681 2
731 0 681 2
732 0 681 2
733 0 681 2
734 0 681 2
735 0 681 2
736 0 681 2
737 0 681 2
738 0 681 2
739 0 681 2
740 0 681 2
741 0 681 2
742 0 681 2
743 0 681 2
744 0 681 2
745 0 681 2
746 0 681 2
747 0 681 2
748 0 681 2
749 0 681 2
750 0 681 2
751 0 681 2
752 0 681 2
753 0 681 2
754 0 681 2
755 0 681 2
756 0 681 2
757 0 681 2
758 0 681 2
759 0 681 2
760 0 681 2
761 0 681 2
762 0 681 2
763 0 681 2
764 0 681 2
765 0 681 2
766 0 681 2
767 0 681 2
768 0 681 2
769 0 681 2
770 0 681 2
771 0 681 2
772 0 681 2
773 0 681 2
774 0 681 2
775 0 681 2
776 0 681 2
777 0 681 2
778 0 681 2
779 0 681 2
780 0 681 2
781 0 681 2
782 0 681 2
783 0 681 2
784 0 681 2
785 0 681 2
786 0 681 2
787 0 681 2
788 0 681 2
789 0 681 2
790 0 681 2
791 0 681 2
792 0 681 2
793 0 681 2
794 0 681 2
795 0 681 2
796 0 681 2
797 0 681 2
798 0 681 2
799 0 681 2
800 0 681 2
801 0 681 2
802 0 681 2
803 0 681 2
804 0 681 2
805 0 681 2
806 0 681 2
807 0 681 2
808 0 681 2
809 0 681 2
810 0 681 2
811 0 681 2
812 0 681 2
813 0 681 2
814 0 681 2
815 0 681 2
816 0 681 2
817 0 681 2
818 0 681 2
819 0 681 2
820 0 681 2
821 0 681 2
822 0 681 2
823 0 681 2
824 0 681 2
825 0 681 2
826 0 681 2
827 1 681 2
828 1 681 2
829 1 681 2
830 1 682 2
831 1 682 2
832 1 682 2
833 1 682 2
834 1 682 2
835 1 682 2
836 1 682 2
837 1 682 2
838 1 682 2
839 1 682 2
840 1 682 2
841 1 682 2
842 1 682 2
843 1 682 2
844 1 682 2
845 1 682 2
846 1 682 2
847 1 682 2
848 1 682 2
849 1 682 2
850 1 682 2
851 1 682 2
852 1 682 2
853 1 682 2
854 1 682 2
855 1 682 2
856 1 682 2
857 1 682 2
858 1 682 2
859 1 682 2
860 1 682 2
861 2 682 2
862 2 682 2
863 2 682 2
864 2 682 2
865 2 682 2
866 2 682 2
867 2 682 2
868 2 682 2
869 2 682 2
870 2 682 2
871 2 682 2
872 2 682 2
873 2 682 2
874 2 682 2
875 2 682 2
876 2 682 2
877 2 682 2
878 2 682 2
879 2 682 2
880 2 682 2
881 2 682 2
882 3 682 2
883 3 682 2
884 3 682 2
885 3 682 2
886 3 682 2
887 3 682 2
888 3 682 2
889 3 682 2
890 3 682 2
891 3 682 2
892 3 682 2
893 3 682 2
894 3 682 2
895 3 682 2
896 3 682 2
897 3 682 2
898 4 682 2
899 4 682 2
900 4 682 2
901 4 682 2
902 4 682 2
903 4 682 2
904 4 682 2
905 4 682 2
906 4 682 2
907 4 682 2
908 4 682 2
909 4 682 2
910 5 682 2
911 5 682 2
912 5 682 2
913 5 682 2
914 5 682 2
915 5 682 2
916 5 682 2
917 5 682 2
918 5 682 2
919 5 682 2
920 6 682 2
921 6 682 2
922 6 682 2
923 6 682 2
924 6 682 2
925 6 682 2
926 6 682 2
927 6 682 2
928 6 682 2
929 7 682 2
930 7 682 2
931 7 683 4
932 7 683 4
933 7 683 4
934 7 683 4
935 7 683 4
936 7 683 4
937 8 683 4
938 8 683 4
939 8 683 4
940 8 683 4
941 8 683 4
942 8 683 4
943 9 683 4
944 9 683 4
945 9 683 4
946 9 683 4
947 9 683 4
948 9 683 4
949 9 683 4
950 10 683 4
951 10 683 4
952 10 683 4
953 10 683 4
954 10 683 4
955 11 683 4
956 11 683 4
957 11 683 4
958 11 683 4
959 11 683 4
960 11 683 4
961 12 683 4
962 12 683 4
963 12 683 4
964 12 683 4
965 12 684 2
966 13 684 2
967 13 684 2
968 13 684 2
969 13 684 2
970 14 684 2
971 14 684 2
972 14 684 2
973 14 684 2
974 15 684 2
975 15 684 2
976 15 684 2
977 15 684 2
978 16 684 2
979 16 684 2
980 16 684 2
981 16 684 2
982 17 684 2
983 17 684 2
984 17 684 2
985 17 684 2
986 18 684 2
987 18 685 0
988 18 685 0
989 19 685 0
990 19 685 0
991 19 685 0
992 19 685 0
993 20 685 0
994 20 685 0
995 20 685 0
996 21 685 0
997 21 685 0
998 21 685 0
999 22 685 0
1000 22 685 0
1001 22 685 0
1002 23 685 0
1003 23 686 4
1004 23 686 4
1005 24 686 4
1006 24 686 4
1007 25 686 4
1008 25 686 4
1009 25 686 4
1010 26 686 4
1011 26 686 4
1012 27 686 4
1013 27 686 4
1014 27 686 4
1015 28 686 4
1016 28 687 5
1017 29 687 5
1018 29 687 5
1019 29 687 5
1020 30 687 5
1021 30 687 5
1022 31 687 5
1023 31 687 5
1024 32 687 5
1025 32 687 5
1026 33 687 5
1027 33 688 0
1028 34 688 0
1029 34 688 0
1030 35 688 0
1031 35 688 0
1032 36 688 0
1033 36 688 0
1034 37 688 0
1035 37 688 0
1036 38 688 0
1037 38 689 1
1038 39 689 1
1039 39 689 1
1040 40 689 1
1041 41 689 1
1042 41 689 1
1043 42 689 1
1044 42 689 1
1045 43 690 1
1046 44 690 1
1047 44 690 1
1048 45 690 1
1049 45 690 1
1050 46 690 1
1051 47 690 1
1052 47 691 1
1053 48 691 1
1054 49 691 1
1055 49 691 1
1056 50 691 1
1057 51 691 1
1058 51 691 1
1059 52 692 2
1060 53 692 2
1061 54 692 2
1062 54 692 2
1063 55 692 2
1064 56 692 2
1065 57 693 5
1066 57 693 5
1067 58 693 5
1068 59 693 5
1069 60 693 5
1070 60 693 5
1071 61 694 3
1072 62 694 3
1073 63 694 3
1074 64 694 3
1075 65 694 3
1076 65 695 3
1077 66 695 3
1078 67 695 3
1079 68 695 3
1080 69 695 3
1081 70 696 7
1082 71 696 7
1083 72 696 7
1084 73 696 7
1085 73 696 7
1086 74 697 2
1087 75 697 2
1088 76 697 2
1089 77 697 2
1090 78 698 2
1091 79 698 2
1092 80 698 2
1093 81 698 2
1094 82 698 2
1095 83 699 5
1096 84 699 5
1097 85 699 5
1098 86 700 3
1099 88 700 3
1100 89 700 3
1101 90 700 3
1102 91 701 1
1103 92 701 1
1104 93 701 1
1105 94 701 1
1106 95 702 6
1107 97 702 6
1108 98 702 6
1109 99 703 3
1110 100 703 3
1111 101 703 3
1112 102 703 3
1113 104 704 2
1114 105 704 2
1115 106 704 2
1116 107 705 2
1117 109 705 2
1118 110 705 2
1119 111 706 1
1120 113 706 1
1121 114 706 1
1122 115 707 4
1123 117 707 4
1124 118 707 4
1125 119 708 3
1126 121 708 3
1127 122 708 3
1128 123 709 3
1129 125 709 3
1130 126 710 1
1131 128 710 1
1132 129 710 1
1133 131 711 1
1134 132 711 1
1135 134 711 1
1136 135 712 1
1137 137 712 1
1138 138 713 1
1139 140 713 1
1140 141 713 1
1141 143 714 3
1142 144 714 3
1143 146 715 3
1144 148 715 3
1145 149 716 3
1146 151 716 3
1147 152 717 2
1148 154 717 2
1149 156 717 2
1150 157 718 4
1151 159 718 4
1152 161 719 0
1153 163 719 0
1154 164 720 5
1155 166 720 5
1156 168 721 2
1157 170 721 2
1158 171 722 1
1159 173 722 1
1160 175 723 2
1161 177 723 2
1162 179 724 4
1163 181 724 4
1164 182 725 3
1165 184 726 5
1166 186 726 5
1167 188 727 1
1168 190 727 1
1169 192 728 2
1170 194 728 2
1171 196 729 4
1172 198 729 4
1173 200 730 2
1174 202 731 2
1175 204 731 2
1176 206 732 3
1177 208 732 3
1178 210 733 2
1179 212 734 4
1180 214 734 4
1181 216 735 3
1182 218 736 2
1183 220 736 2
1184 223 737 1
1185 225 738 2
1186 227 738 2
1187 229 739 1
1188 231 740 3
1189 234 740 3
1190 236 741 2
1191 238 742 2
1192 240 742 2
1193 243 743 4
1194 245 744 3
1195 247 745 3
1196 249 745 3
1197 252 746 2
1198 254 747 6
1199 256 748 4
1200 259 748 4
1201 261 749 1
1202 264 750 1
1203 266 751 6
1204 268 751 6
1205 271 752 2
1206 273 753 4
1207 276 754 3
1208 278 755 4
1209 281 756 1
1210 283 756 1
1211 286 757 7
1212 288 758 3
1213 291 759 3
1214 293 760 1
1215 296 761 2
1216 299 762 6
1217 301 762 6
1218 304 763 6
1219 306 764 1
1220 309 765 4
1221 312 766 2
1222 314 767 3
1223 317 768 0
1224 320 769 2
1225 322 770 1
1226 325 771 2
1227 328 772 2
1228 331 773 1
1229 333 774 2
1230 336 775 1
1231 339 776 2
1232 342 777 2
1233 345 778 5
1234 347 779 2
1235 350 780 3
1236 353 781 1
1237 356 782 3
1238 359 783 7
1239 362 784 1
1240 365 785 2
1241 367 786 3
1242 370 787 2
1243 373 788 2
1244 376 789 6
1245 379 791 1
1246 382 792 1
1247 385 793 1
1248 388 794 8
1249 391 795 1
1250 394 796 3
1251 397 797 3
1252 400 799 2
1253 403 800 1
1254 406 801 4
1255 409 802 3
1256 412 803 3
1257 415 805 3
1258 418 806 6
1259 422 807 7
1260 425 808 2
1261 428 810 1
1262 431 811 2
1263 434 812 2
1264 437 813 4
1265 440 815 3
1266 444 816 1
1267 447 817 2
1268 450 819 5
1269 453 820 3
1270 456 821 2
1271 460 823 3
1272 463 824 5
1273 466 825 2
1274 469 827 1
1275 472 828 2
1276 476 830 3
1277 479 831 1
1278 482 832 5
1279 486 834 1
1280 489 835 7
1281 492 837 4
1282 495 838 2
1283 499 840 4
1284 502 841 4
1285 505 843 3
1286 509 844 2
1287 512 846 4
1288 515 847 4
1289 519 849 2
1290 522 850 3
1291 525 852 6
1292 529 853 3
1293 532 855 1
1294 535 856 1
1295 539 858 4
1296 542 860 1
1297 546 861 4
1298 549 863 2
1299 552 865 2
1300 556 866 2
1301 559 868 5
1302 562 869 2
1303 566 871 1
1304 569 873 3
1305 573 874 3
1306 576 876 2
1307 580 878 3
1308 583 880 2
1309 586 881 8
1310 590 883 1
1311 593 885 2
1312 597 887 1
1313 600 888 2
1314 604 890 2
1315 607 892 5
1316 610 894 2
1317 614 896 2
1318 617 897 2
1319 621 899 3
1320 624 901 5
1321 628 903 5
1322 631 905 1
1323 634 907 6
1324 638 908 6
1325 641 910 3
1326 645 912 3
1327 648 914 3
1328 652 916 2
1329 655 918 3
1330 658 920 4
1331 662 922 1
1332 665 924 3
1333 669 926 1
1334 672 928 2
1335 675 930 3
1336 679 932 3
1337 682 934 4
1338 686 936 0
1339 689 938 4
1340 692 940 2
1341 696 942 3
1342 699 944 2
1343 703 946 1
1344 706 948 4
1345 709 950 2
1346 713 952 4
1347 716 954 2
1348 719 957 4
1349 723 959 6
1350 726 961 3
1351 729 963 2
1352 733 965 2
1353 736 967 3
1354 739 969 0
1355 742 972 3
1356 746 974 2
1357 749 976 4
1358 752 978 7
1359 756 980 1
1360 759 983 5
1361 762 985 1
1362 765 987 2
1363 768 989 2
1364 772 992 3
1365 775 994 1
1366 778 996 5
1367 781 999 4
1368 784 1001 3
1369 788 1003 2
1370 791 1006 3
1371 794 1008 3
1372 797 1010 2
1373 800 1013 3
1374 803 1015 5
1375 806 1017 5
1376 809 1020 1
1377 812 1022 2
1378 815 1024 2
1379 818 1027 0
1380 822 1029 2
1381 825 1032 0
1382 827 1034 4
1383 830 1037 3
1384 833 1039 4
1385 836 1042 5
1386 839 1044 1
1387 842 1046 5
1388 845 1049 1
1389 848 1051 3
1390 851 1054 5
1391 854 1056 4
1392 857 1059 2
1393 859 1062 2
1394 862 1064 1
1395 865 1067 3
1396 868 1069 1
1397 870 1072 1
1398 873 1074 3
1399 876 1077 0
1400 879 1079 4
1401 881 1082 2
1402 884 1085 10
1403 887 1087 6
1404 889 1090 1
1405 892 1093 3
1406 894 1095 3
1407 897 1098 1
1408 899 1100 1
1409 902 1103 0
1410 904 1106 2
1411 907 1108 1
1412 909 1111 2
1413 912 1114 2
1414 914 1116 4
1415 917 1119 2
1416 919 1122 6
1417 921 1125 2
1418 924 1127 3
1419 926 1130 5
1420 928 1133 0
1421 930 1136 4
1422 933 1138 2
1423 935 1141 2
1424 937 1144 3
1425 939 1147 0
1426 941 1149 1
1427 944 1152 2
1428 946 1155 2
1429 948 1158 0
1430 950 1160 1
1431 952 1163 3
1432 954 1166 1
1433 956 1169 4
1434 958 1172 2
1435 960 1175 2
1436 961 1177 4
1437 963 1180 1
1438 965 1183 6
1439 967 1186 3
1440 969 1189 2
1441 971 1192 5
1442 972 1194 3
1443 974 1197 3
1444 976 1200 6
1445 977 1203 2
1446 979 1206 1
1447 981 1209 1
1448 982 1212 1
1449 984 1215 3
1450 985 1218 5
1451 987 1220 1
1452 988 1223 0
1453 990 1226 1
1454 991 1229 9
1455 992 1232 2
1456 994 1235 2
1457 995 1238 4
1458 996 1241 3
1459 998 1244 8
1460 999 1247 1
1461 1000 1250 4
1462 1001 1253 0
1463 1002 1256 3
1464 1003 1259 4
1465 1005 1261 3
1466 1006 1264 4
1467 1007 1267 0
1468 1008 1270 6
1469 1009 1273 3
1470 1010 1276 1
1471 1010 1279 2
1472 1011 1282 2
1473 1012 1285 3
1474 1013 1288 2
1475 1014 1291 2
1476 1015 1294 4
1477 1015 1297 3
1478 1016 1300 4
1479 1017 1303 2
1480 1017 1306 1
1481 1018 1309 3
1482 1018 1312 2
1483 1019 1315 3
1484 1020 1318 2
1485 1020 1321 7
1486 1020 1324 5
1487 1021 1327 3
1488 1021 1330 1
1489 1022 1333 4
1490 1022 1336 3
1491 1022 1339 1
1492 1023 1342 3
1493 1023 1345 3
1494 1023 1348 2
1495 1023 1351 2
1496 1023 1354 2
1497 1023 1357 1
1498 1023 1360 3
1499 1023 1363 2
1500 1024 1366 3
1501 1023 1369 4
1502 1023 1372 2
1503 1023 1375 3
1504 1023 1378 3
1505 1023 1381 5
1506 1023 1384 5
1507 1023 1387 5
1508 1023 1390 2
1509 1022 1393 1
1510 1022 1396 5
1511 1022 1399 3
1512 1021 1402 3
1513 1021 1405 0
1514 1020 1408 1
1515 1020 1411 5
1516 1020 1414 6
1517 1019 1417 3
1518 1018 1420 2
1519 1018 1423 1
1520 1017 1426 4
1521 1017 1429 3
1522 1016 1432 4
1523 1015 1435 4
1524 1015 1438 2
1525 1014 1441 1
1526 1013 1444 2
1527 1012 1447 1
1528 1011 1450 6
1529 1010 1453 1
1530 1010 1456 1
1531 1009 1459 2
1532 1008 1462 5
1533 1007 1465 3
1534 1006 1468 2
1535 1005 1471 6
1536 1003 1474 2
1537 1002 1477 2
1538 1001 1480 4
1539 1000 1483 1
1540 999 1486 2
1541 998 1489 4
1542 996 1492 4
1543 995 1495 3
1544 994 1497 1
1545 992 1500 1
1546 991 1503 4
1547 990 1506 1
1548 988 1509 4
1549 987 1512 8
1550 985 1515 4
1551 984 1518 2
1552 982 1521 4
1553 981 1524 4
1554 979 1527 3
1555 977 1529 1
1556 976 1532 0
1557 974 1535 5
1558 972 1538 2
1559 971 1541 10
1560 969 1544 3
1561 967 1547 4
1562 965 1549 2
1563 963 1552 3
1564 961 1555 1
1565 960 1558 6
1566 958 1561 6
1567 956 1563 2
1568 954 1566 4
1569 952 1569 6
1570 950 1572 2
1571 948 1575 2
1572 946 1577 2
1573 944 1580 2
1574 941 1583 2
1575 939 1586 1
1576 937 1589 4
1577 935 1591 2
1578 933 1594 4
1579 930 1597 2
1580 928 1600 1
1581 926 1602 1
1582 924 1605 2
1583 921 1608 1
1584 919 1610 4
1585 917 1613 1
1586 914 1616 2
1587 912 1618 4
1588 909 1621 3
1589 907 1624 4
1590 904 1626 3
1591 902 1629 1
1592 899 1632 0
1593 897 1634 3
1594 894 1637 3
1595 892 1640 6
1596 889 1642 3
1597 887 1645 1
1598 884 1647 0
1599 881 1650 4
1600 879 1653 2
1601 876 1655 2
1602 873 1658 1
1603 870 1660 3
1604 868 1663 4
1605 865 1665 1
1606 862 1668 2
1607 859 1671 3
1608 857 1673 2
1609 854 1676 1
1610 851 1678 2
1611 848 1681 0
1612 845 1683 3
1613 842 1686 3
1614 839 1688 0
1615 836 1690 3
1616 833 1693 5
1617 830 1695 2
1618 827 1698 2
1619 825 1700 2
1620 822 1703 6
1621 818 1705 4
1622 815 1707 3
1623 812 1710 4
1624 809 1712 2
