299.000 0.000 40.000
300.000 0.000 40.000
301.000 0.000 40.000
302.000 0.000 40.000
303.000 0.000 40.000
304.000 0.000 40.000
305.000 0.000 40.000
306.000 0.000 40.000
307.000 0.000 40.000
308.000 0.000 40.000
309.000 0.000 40.000
310.000 0.000 40.000
311.000 0.000 40.000
312.000 0.000 40.000
313.000 0.000 40.000
314.000 0.000 40.000
315.000 0.000 40.000
316.000 0.000 40.000
317.000 0.000 40.000
318.000 0.000 40.000
319.000 0.000 40.000
320.000 0.000 40.000
321.000 0.000 40.000
322.000 0.000 40.000
323.000 0.000 40.000
324.000 0.000 40.000
325.000 0.000 40.000
326.000 0.000 40.000
327.000 0.000 40.000
328.000 0.000 40.000
329.000 0.000 40.000
330.000 0.000 40.000
331.000 0.000 40.000
332.000 0.000 40.000
333.000 0.000 40.000
334.000 0.000 40.000
335.000 0.000 40.000
336.000 0.000 40.000
337.000 0.000 40.000
338.000 0.000 40.000
339.000 0.000 40.000
340.000 0.000 40.000
341.000 0.000 40.000
342.000 0.000 40.000
343.000 0.000 40.000
344.000 0.000 40.000
345.000 0.000 40.000
346.000 0.000 40.000
347.000 0.000 40.000
348.000 0.000 40.000
349.000 0.000 40.000
350.000 0.000 40.000
351.000 0.000 40.000
352.000 0.000 40.000
353.000 0.000 40.000
354.000 0.000 40.000
355.000 0.000 40.000
356.000 0.000 40.000
357.000 0.000 40.000
358.000 0.000 40.000
359.000 0.000 40.000
360.000 0.000 40.000
361.000 0.000 40.000
362.000 0.000 40.000
363.000 0.000 40.000
364.000 0.000 40.000
365.000 0.000 40.000
366.000 0.000 40.000
367.000 0.000 40.000
368.000 0.000 40.000
369.000 0.000 40.000
370.000 0.000 40.000
371.000 0.000 40.000
372.000 0.000 40.000
373.000 0.000 40.000
374.000 0.000 40.000
375.000 0.000 40.000
376.000 0.000 40.000
377.000 0.000 40.000
378.000 0.000 40.000
379.000 0.000 40.000
380.000 0.000 40.000
381.000 0.000 40.000
382.000 0.000 40.000
383.000 0.000 40.000
384.000 0.000 40.000
385.000 0.000 40.000
386.000 0.000 40.000
387.000 0.000 40.000
388.000 0.000 40.000
389.000 0.000 40.000
390.000 0.000 40.000
391.000 0.000 40.000
392.000 0.000 40.000
393.000 0.000 40.000
394.000 0.000 40.000
395.000 0.000 40.000
396.000 0.000 40.000
397.000 0.000 40.000
398.000 0.000 40.000
399.000 0.000 40.000
400.000 0.000 40.000
401.000 0.000 40.000
402.000 0.000 40.000
403.000 0.000 40.000
404.000 0.000 40.000
405.000 0.000 40.000
406.000 0.000 40.000
407.000 0.000 40.000
408.000 0.000 40.000
409.000 0.000 40.000
410.000 0.000 40.000
411.000 0.000 40.000
412.000 0.000 40.000
413.000 0.000 40.000
414.000 0.000 40.000
415.000 0.000 40.000
416.000 0.000 40.000
417.000 0.000 40.000
418.000 0.000 40.000
419.000 0.000 40.000
420.000 0.000 40.000
421.000 0.000 40.000
422.000 0.000 40.000
423.000 0.000 40.000
424.000 0.000 40.000
425.000 0.000 40.000
426.000 0.000 40.000
427.000 0.000 40.000
428.000 0.000 40.000
429.000 0.000 40.000
430.000 0.000 40.000
431.000 0.000 40.000
432.000 0.000 40.000
433.000 0.000 40.000
434.000 0.000 40.000
435.000 0.000 40.000
436.000 0.000 40.000
437.000 0.000 40.000
438.000 0.000 40.000
439.000 0.000 40.000
440.000 0.000 40.000
441.000 0.000 40.000
442.000 0.000 40.000
443.000 0.000 40.000
444.000 0.000 40.000
445.000 0.000 40.000
446.000 0.000 40.000
447.000 0.000 40.000
448.000 0.000 40.000
449.000 0.000 40.000
450.000 0.000 40.000
451.000 0.000 40.000
452.000 0.000 40.000
453.000 0.000 40.000
454.000 0.000 40.000
455.000 0.000 40.000
456.000 0.000 40.000
457.000 0.000 40.000
458.000 0.000 40.000
459.000 0.000 40.000
460.000 0.000 40.000
461.000 0.000 40.000
462.000 0.000 40.000
463.000 0.000 40.000
464.000 0.000 40.000
465.000 0.000 40.000
466.000 0.000 40.000
467.000 0.000 40.000
468.000 0.000 40.000
469.000 0.000 40.000
470.000 0.000 40.000
471.000 0.000 40.000
472.000 0.000 40.000
473.000 0.000 40.000
474.000 0.000 40.000
475.000 0.000 40.000
476.000 0.000 40.000
477.000 0.000 40.000
478.000 0.000 40.000
479.000 0.000 40.000
480.000 0.000 40.000
481.000 0.000 40.000
482.000 0.000 40.000
483.000 0.000 40.000
484.000 0.000 40.000
485.000 0.000 40.000
486.000 0.000 40.000
487.000 0.000 40.000
488.000 0.000 40.000
489.000 0.000 40.000
490.000 0.000 40.000
491.000 0.000 40.000
492.000 0.000 40.000
493.000 0.000 40.000
494.000 0.000 40.000
495.000 0.000 40.000
496.000 0.000 40.000
497.000 0.000 40.000
498.000 0.000 40.000
499.000 0.000 40.000
500.000 0.000 40.000
501.000 0.000 40.000
502.000 0.000 40.000
503.000 0.024 40.024
504.000 0.095 40.120
505.000 0.206 40.326
506.000 0.345 40.672
507.000 0.500 41.172
508.000 0.655 41.826
509.000 0.794 42.620
510.000 0.905 43.524
511.000 0.976 44.500
512.000 1.000 45.500
513.000 0.976 46.476
514.000 0.905 47.380
515.000 0.794 48.174
516.000 0.655 48.828
517.000 0.500 49.328
518.000 0.345 49.674
519.000 0.206 49.880
520.000 0.095 49.976
521.000 0.024 50.000
522.000 0.000 50.000
523.000 0.000 50.000
524.000 0.000 50.000
525.000 0.000 50.000
526.000 0.000 50.000
527.000 0.000 50.000
528.000 0.000 50.000
529.000 0.000 50.000
530.000 0.000 50.000
531.000 0.000 50.000
532.000 0.000 50.000
533.000 0.000 50.000
534.000 0.000 50.000
535.000 0.000 50.000
536.000 0.000 50.000
537.000 0.000 50.000
538.000 0.000 50.000
539.000 0.000 50.000
540.000 0.000 50.000
541.000 0.000 50.000
542.000 0.000 50.000
543.000 0.000 50.000
544.000 0.000 50.000
545.000 0.000 50.000
546.000 0.000 50.000
547.000 0.000 50.000
548.000 0.000 50.000
549.000 0.000 50.000
550.000 0.000 50.000
551.000 0.000 50.000
552.000 0.000 50.000
553.000 0.000 50.000
554.000 0.000 50.000
555.000 0.000 50.000
556.000 0.000 50.000
557.000 0.000 50.000
558.000 0.000 50.000
559.000 0.000 50.000
560.000 0.000 50.000
561.000 0.000 50.000
562.000 0.000 50.000
563.000 0.000 50.000
564.000 0.000 50.000
565.000 0.000 50.000
566.000 0.000 50.000
567.000 0.000 50.000
568.000 0.000 50.000
569.000 0.000 50.000
570.000 0.000 50.000
571.000 0.000 50.000
572.000 0.000 50.000
573.000 0.000 50.000
574.000 0.000 50.000
575.000 0.000 50.000
576.000 0.000 50.000
577.000 0.000 50.000
578.000 0.000 50.000
579.000 0.000 50.000
580.000 0.000 50.000
581.000 0.000 50.000
582.000 0.000 50.000
583.000 0.000 50.000
584.000 0.000 50.000
585.000 0.000 50.000
586.000 0.000 50.000
587.000 0.000 50.000
588.000 0.000 50.000
589.000 0.000 50.000
590.000 0.000 50.000
591.000 0.024 50.024
592.000 0.095 50.120
593.000 0.206 50.326
594.000 0.345 50.672
595.000 0.500 51.172
596.000 0.655 51.826
597.000 0.794 52.620
598.000 0.905 53.524
599.000 0.976 54.500
600.000 1.000 55.500
601.000 0.976 56.476
602.000 0.905 57.380
603.000 0.794 58.174
604.000 0.655 58.828
605.000 0.500 59.328
606.000 0.345 59.674
607.000 0.206 59.880
608.000 0.095 59.976
609.000 0.024 60.000
610.000 0.000 60.000
611.000 0.024 60.024
612.000 0.095 60.120
613.000 0.206 60.326
614.000 0.345 60.672
615.000 0.500 61.172
616.000 0.655 61.826
617.000 0.794 62.620
618.000 0.905 63.524
619.000 0.976 64.500
620.000 1.000 65.500
621.000 0.976 66.476
622.000 0.905 67.380
623.000 0.794 68.174
624.000 0.655 68.828
625.000 0.500 69.328
626.000 0.345 69.674
627.000 0.206 69.880
628.000 0.095 69.976
629.000 0.024 70.000
630.000 0.000 70.000
631.000 0.000 70.000
632.000 0.000 70.000
633.000 0.000 70.000
634.000 0.000 70.000
635.000 0.000 70.000
636.000 0.000 70.000
637.000 0.000 70.000
638.000 0.000 70.000
639.000 0.000 70.000
640.000 0.000 70.000
641.000 0.000 70.000
642.000 0.000 70.000
643.000 0.000 70.000
644.000 0.000 70.000
645.000 0.000 70.000
646.000 0.000 70.000
647.000 0.000 70.000
648.000 0.000 70.000
649.000 0.000 70.000
650.000 0.000 70.000
651.000 0.000 70.000
652.000 0.000 70.000
653.000 0.000 70.000
654.000 0.000 70.000
655.000 0.000 70.000
656.000 0.000 70.000
657.000 0.000 70.000
658.000 0.000 70.000
659.000 0.000 70.000
660.000 0.000 70.000
661.000 0.000 70.000
662.000 0.000 70.000
663.000 0.000 70.000
664.000 0.000 70.000
665.000 0.000 70.000
666.000 0.000 70.000
667.000 0.000 70.000
668.000 0.000 70.000
669.000 0.000 70.000
670.000 0.000 70.000
671.000 0.000 70.000
672.000 0.000 70.000
673.000 0.000 70.000
674.000 0.000 70.000
675.000 0.000 70.000
676.000 0.000 70.000
677.000 0.000 70.000
678.000 0.000 70.000
679.000 0.000 70.000
680.000 0.000 70.000
681.000 0.000 70.000
682.000 0.000 70.000
683.000 0.000 70.000
684.000 0.000 70.000
685.000 0.000 70.000
686.000 0.000 70.000
687.000 0.000 70.000
688.000 0.000 70.000
689.000 0.000 70.000
690.000 0.000 70.000
691.000 0.000 70.000
692.000 0.000 70.000
693.000 0.000 70.000
694.000 0.000 70.000
695.000 0.000 70.000
696.000 0.000 70.000
697.000 0.000 70.000
698.000 0.000 70.000
699.000 0.000 70.000
700.000 0.000 70.000
701.000 0.000 70.000
702.000 0.000 70.000
703.000 0.000 70.000
704.000 0.000 70.000
705.000 0.000 70.000
706.000 0.000 70.000
707.000 0.000 70.000
708.000 0.000 70.000
709.000 0.000 70.000
710.000 0.000 70.000
711.000 0.000 70.000
712.000 0.000 70.000
713.000 0.000 70.000
714.000 0.000 70.000
715.000 0.000 70.000
716.000 0.000 70.000
717.000 0.000 70.000
718.000 0.000 70.000
719.000 0.000 70.000
720.000 0.000 70.000
721.000 0.000 70.000
722.000 0.000 70.000
723.000 0.000 70.000
724.000 0.000 70.000
725.000 0.000 70.000
726.000 0.000 70.000
727.000 0.000 70.000
728.000 0.000 70.000
729.000 0.000 70.000
730.000 0.000 70.000
731.000 0.000 70.000
732.000 0.000 70.000
733.000 0.000 70.000
734.000 0.000 70.000
735.000 0.000 70.000
736.000 0.000 70.000
737.000 0.000 70.000
738.000 0.000 70.000
739.000 0.000 70.000
740.000 0.000 70.000
741.000 0.000 70.000
742.000 0.000 70.000
743.000 0.000 70.000
744.000 0.000 70.000
745.000 0.000 70.000
746.000 0.000 70.000
747.000 0.000 70.000
748.000 0.000 70.000
749.000 0.000 70.000
750.000 0.000 70.000
751.000 0.000 70.000
752.000 0.000 70.000
753.000 0.000 70.000
754.000 0.000 70.000
755.000 0.000 70.000
756.000 0.000 70.000
757.000 0.000 70.000
758.000 0.000 70.000
759.000 0.000 70.000
760.000 0.000 70.000
761.000 0.000 70.000
762.000 0.000 70.000
763.000 0.000 70.000
764.000 0.000 70.000
765.000 0.000 70.000
766.000 0.000 70.000
767.000 0.000 70.000
768.000 0.000 70.000
769.000 0.000 70.000
770.000 0.000 70.000
771.000 0.000 70.000
772.000 0.000 70.000
773.000 0.000 70.000
774.000 0.000 70.000
775.000 0.000 70.000
776.000 0.000 70.000
777.000 0.000 70.000
778.000 0.000 70.000
779.000 0.000 70.000
780.000 0.000 70.000
781.000 0.000 70.000
782.000 0.000 70.000
783.000 0.000 70.000
784.000 0.000 70.000
785.000 0.000 70.000
786.000 0.000 70.000
787.000 0.000 70.000
788.000 0.000 70.000
789.000 0.000 70.000
790.000 0.000 70.000
791.000 0.000 70.000
792.000 0.000 70.000
793.000 0.000 70.000
794.000 0.000 70.000
795.000 0.000 70.000
796.000 0.000 70.000
797.000 0.000 70.000
798.000 0.000 70.000
799.000 0.000 70.000
800.000 0.000 70.000
801.000 0.000 70.000
802.000 0.000 70.000
803.000 0.000 70.000
804.000 0.000 70.000
805.000 0.000 70.000
806.000 0.000 70.000
807.000 0.000 70.000
808.000 0.000 70.000
809.000 0.000 70.000
810.000 0.000 70.000
811.000 0.000 70.000
812.000 0.000 70.000
813.000 0.000 70.000
814.000 0.000 70.000
815.000 0.000 70.000
816.000 0.000 70.000
817.000 0.000 70.000
818.000 0.000 70.000
819.000 0.000 70.000
820.000 0.000 70.000
821.000 0.000 70.000
822.000 0.000 70.000
823.000 0.000 70.000
824.000 0.000 70.000
825.000 0.000 70.000
826.000 0.000 70.000
827.000 0.000 70.000
828.000 0.000 70.000
829.000 0.000 70.000
830.000 0.000 70.000
831.000 0.000 70.000
832.000 0.000 70.000
833.000 0.000 70.000
834.000 0.000 70.000
835.000 0.000 70.000
836.000 0.000 70.000
837.000 0.000 70.000
838.000 0.000 70.000
839.000 0.000 70.000
840.000 0.000 70.000
841.000 0.000 70.000
842.000 0.000 70.000
843.000 0.000 70.000
844.000 0.000 70.000
845.000 0.000 70.000
846.000 0.000 70.000
847.000 0.000 70.000
848.000 0.000 70.000
849.000 0.000 70.000
850.000 0.000 70.000
851.000 0.000 70.000
852.000 0.000 70.000
853.000 0.000 70.000
854.000 0.000 70.000
855.000 0.000 70.000
856.000 0.000 70.000
857.000 0.000 70.000
858.000 0.000 70.000
859.000 0.000 70.000
860.000 0.000 70.000
861.000 0.000 70.000
862.000 0.000 70.000
863.000 0.000 70.000
864.000 0.000 70.000
865.000 0.000 70.000
866.000 0.000 70.000
867.000 0.000 70.000
868.000 0.000 70.000
869.000 0.000 70.000
870.000 0.000 70.000
871.000 0.000 70.000
872.000 0.000 70.000
873.000 0.000 70.000
874.000 0.000 70.000
875.000 0.000 70.000
876.000 0.000 70.000
877.000 0.000 70.000
878.000 0.000 70.000
879.000 0.000 70.000
880.000 0.000 70.000
881.000 0.000 70.000
882.000 0.000 70.000
883.000 0.000 70.000
884.000 0.000 70.000
885.000 0.000 70.000
886.000 0.000 70.000
887.000 0.000 70.000
888.000 0.000 70.000
889.000 0.000 70.000
890.000 0.000 70.000
891.000 0.000 70.000
892.000 0.000 70.000
893.000 0.000 70.000
894.000 0.000 70.000
895.000 0.000 70.000
896.000 0.000 70.000
897.000 0.000 70.000
898.000 0.000 70.000
899.000 0.000 70.000
900.000 0.000 70.000
901.000 0.000 70.000
902.000 0.000 70.000
903.000 0.000 70.000
904.000 0.000 70.000
905.000 0.000 70.000
906.000 0.000 70.000
907.000 0.000 70.000
908.000 0.000 70.000
909.000 0.000 70.000
910.000 0.000 70.000
911.000 0.000 70.000
912.000 0.000 70.000
913.000 0.000 70.000
914.000 0.000 70.000
915.000 0.000 70.000
916.000 0.000 70.000
917.000 0.000 70.000
918.000 0.000 70.000
919.000 0.000 70.000
920.000 0.000 70.000
921.000 0.000 70.000
922.000 0.000 70.000
923.000 0.000 70.000
924.000 0.000 70.000
925.000 0.000 70.000
926.000 0.000 70.000
927.000 0.000 70.000
928.000 0.000 70.000
929.000 0.000 70.000
930.000 0.000 70.000
931.000 0.000 70.000
932.000 0.000 70.000
933.000 0.000 70.000
934.000 0.000 70.000
935.000 0.000 70.000
936.000 0.000 70.000
937.000 0.000 70.000
938.000 0.000 70.000
939.000 0.000 70.000
940.000 0.000 70.000
941.000 0.000 70.000
942.000 0.000 70.000
943.000 0.000 70.000
944.000 0.000 70.000
945.000 0.000 70.000
946.000 0.000 70.000
947.000 0.000 70.000
948.000 0.000 70.000
949.000 0.000 70.000
950.000 0.000 70.000
951.000 0.000 70.000
952.000 0.000 70.000
953.000 0.000 70.000
954.000 0.000 70.000
955.000 0.000 70.000
956.000 0.000 70.000
957.000 0.000 70.000
958.000 0.000 70.000
959.000 0.000 70.000
960.000 0.000 70.000
961.000 0.000 70.000
962.000 0.000 70.000
963.000 0.000 70.000
964.000 0.000 70.000
965.000 0.000 70.000
966.000 0.000 70.000
967.000 0.000 70.000
968.000 0.000 70.000
969.000 0.000 70.000
970.000 0.000 70.000
971.000 0.000 70.000
972.000 0.000 70.000
973.000 0.000 70.000
974.000 0.000 70.000
975.000 0.000 70.000
976.000 0.000 70.000
977.000 0.000 70.000
978.000 0.000 70.000
979.000 0.000 70.000
980.000 0.000 70.000
981.000 0.000 70.000
982.000 0.000 70.000
983.000 0.000 70.000
984.000 0.000 70.000
985.000 0.000 70.000
986.000 0.000 70.000
987.000 0.000 70.000
988.000 0.000 70.000
989.000 0.000 70.000
990.000 0.000 70.000
991.000 0.000 70.000
992.000 0.000 70.000
993.000 0.000 70.000
994.000 0.000 70.000
995.000 0.000 70.000
996.000 0.000 70.000
997.000 0.000 70.000
998.000 0.000 70.000
999.000 0.000 70.000
1000.000 0.000 70.000
1001.000 0.000 70.000
1002.000 0.000 70.000
1003.000 0.000 70.000
1004.000 0.000 70.000
1005.000 0.000 70.000
1006.000 0.000 70.000
1007.000 0.000 70.000
1008.000 0.000 70.000
1009.000 0.000 70.000
1010.000 0.000 70.000
1011.000 0.000 70.000
1012.000 0.000 70.000
1013.000 0.000 70.000
1014.000 0.000 70.000
1015.000 0.000 70.000
1016.000 0.000 70.000
1017.000 0.000 70.000
1018.000 0.000 70.000
1019.000 0.000 70.000
1020.000 0.000 70.000
1021.000 0.000 70.000
1022.000 0.000 70.000
1023.000 0.000 70.000
